90,1
133,2
567,3
567,5
667,2
761,2
973,5
2048,15
2052,15
2079,36
2264,36
2312,2
2831,5
2835,5
2967,2
3461,9
3539,13
3614,2
3858,2
4101,2
4313,23
4505,15
4505,42
4580,36
4986,2
5032,5
5032,15
5070,42
5973,45
6387,2
6387,28
6679,2
6736,3
6930,10
8388,14
8420,4
8420,12
8420,23
8420,25
10098,2
10125,19
10485,2
12585,6
12950,5
13205,15
14021,2
14022,2
14504,5
14512,36
15298,14
15929,2
15965,2
15973,2
16537,2
16593,2
16873,2
16929,2
16936,2
16941,2
16953,2
16958,2
16971,2
16971,59
17248,2
17389,13
17598,2
18237,6
18801,11
18849,5
19558,5
19631,35
19631,66
19631,67
20397,1
20410,18
20474,3
20756,5
20846,2
21017,37
21802,30
22517,30
22523,2
22523,3
23182,1
23183,1
23184,1
23186,1
23187,1
26004,2
28290,26
28291,26
28292,26
28295,26
28296,26
28297,26
28302,14
28328,14
28655,6
28756,30
28934,15
29286,37
29668,5
29917,13
31515,2
32030,2
32907,71
33124,11
33673,3
33762,2
34115,37
34895,11
35038,2
35866,2
36102,11
36143,11
36204,5
37182,37
37308,37
37527,2
38166,41
38173,2
38237,42
38875,2
43183,30
43668,36
43893,36
43896,6
43960,36
47282,2
47768,30
49536,3
51270,2
51287,2
51891,22
52438,85
53043,5
53054,2
53098,3
53114,2
53193,15
53261,4
53581,23
57693,3
57693,5
57773,2
57941,36
57946,36
58028,37
58030,42
58091,10
58211,4
58300,4
58322,36
58379,25
58823,10
59043,16
59044,2
59141,2
61667,36
62266,36
62373,39
62602,36
62794,36
63022,5
63082,10
63089,5
63779,4
63779,5
63934,2
64183,22
64904,14
64910,14
65239,14
65450,36
65462,14
65721,4
68506,2
68535,2
68628,36
68683,2
68787,30
68829,2
68829,5
68830,2
68830,5
68831,2
68831,5
68832,5
68833,5
68834,5
68835,2
68835,5
68836,5
68837,2
68837,5
68838,2
68838,5
68839,5
68840,2
68840,5
68841,5
68842,2
68842,5
68843,5
68844,2
68844,5
68845,2
68845,5
68846,2
68846,5
68847,2
68847,5
68848,2
68848,5
68849,2
68849,5
68850,2
68850,5
68851,2
68851,5
68879,2
68879,5
68881,2
68881,5
68887,2
68887,5
68891,5
68892,5
68901,5
68908,5
68909,5
68926,2
68926,5
68936,2
68936,5
68984,30
69517,14
69519,14
69640,98
69766,7
69834,37
70130,1
70791,36
70822,36
70869,42
70879,42
70882,36
71802,30
72056,2
72307,36
72595,7
72755,2
72755,30
72798,30
72872,2
73148,2
74730,22
74896,29
75202,30
75305,30
75449,86
75451,86
75534,86
75624,28
77306,36
77407,16
77408,16
77409,16
77418,2
77710,4
77796,4
77983,4
78652,4
78652,12
78652,23
78652,25
78783,28
79208,15
79242,14
79537,6
80586,30
80614,46
80636,46
80730,15
81393,12
81849,11
81973,2
82313,36
82433,5
82547,2
87199,5
87201,2
87228,5
87455,2
88494,3
88596,2
89020,12
89230,42
89418,4
89472,4
91195,73
91237,25
91783,59
92602,6
92608,11
92667,29
92942,3
92972,2
93510,2
93784,4
93868,37
95496,19
95508,36
95932,2
96131,11
96695,15
99425,28
99429,28
99446,28
99450,29
100182,2
100515,39
100895,2
100895,5
101755,2
101895,2
102750,2
104235,2
106051,2
106946,2
107625,2
108018,2
108096,2
108211,2
108218,2
108222,2
108235,2
108256,2
108259,2
108316,2
108323,2
108330,2
108342,2
108343,2
108348,2
108350,2
108353,2
108359,2
108374,2
108378,2
108393,2
108399,2
108421,2
108422,2
108423,2
108431,2
108437,2
108437,5
108437,6
108437,20
108462,2
108467,2
108485,2
108490,2
108491,2
108505,2
108508,2
108518,2
108520,2
109281,2
110034,2
110462,2
110466,2
110467,2
110486,2
110500,2
110502,2
110506,2
110507,2
110512,2
110515,2
110519,2
110531,2
110535,2
110543,2
110546,2
110548,2
110551,2
110553,2
110557,2
110569,2
110569,4
110578,2
110594,2
110595,2
110599,2
110602,2
110608,2
110623,2
110640,2
110643,2
110645,2
110648,2
112258,28
113499,81
113506,59
113923,59
113937,43
113937,81
113938,11
114391,15
114791,28
115586,65
115766,29
115792,11
116010,2
116517,53
116828,2
116900,39
117014,34
117016,29
117679,69
117744,36
117781,36
117885,2
117911,30
118271,2
118336,5
118337,5
118393,2
118729,2
120940,23
120948,21
121059,57
121268,2
121311,5
121570,21
121572,21
121673,30
121724,30
121761,14
121948,1
122054,31
122055,27
122477,1
123145,2
123623,2
123694,16
124282,50
125124,2
125823,11
126300,2
126352,2
126882,35
128026,5
128143,14
128143,17
128196,14
128198,1
128198,6
128198,13
128198,67
128467,22
128562,2
129010,2
129035,19
129282,2
129393,31
129500,6
133346,5
137937,114
139164,29
139240,2
139244,23
139310,4
139313,4
139711,14
139858,30
140075,2
140586,2
140586,3
140586,6
140586,19
140700,37
140889,2
140911,3
141311,28
141913,11
141931,37
142149,46
145030,15
145032,46
145455,36
145612,36
145638,55
145651,30
147013,2
147014,2
147146,5
147319,5
147670,2
148070,2
148081,22
148157,36
148387,2
148387,4
149090,2
149709,25
149724,25
149840,30
149888,2
150179,13
150922,3
151744,2
152497,5
152556,2
152701,5
153642,2
153688,2
154406,6
154633,5
154633,15
155092,29
158372,69
158385,86
158517,5
159333,5
159341,21
159513,2
159526,2
159615,3
160067,36
160138,36
160139,36
160280,36
160363,36
160368,36
160370,36
160375,36
160376,36
160377,36
160378,36
160821,3
160821,6
160836,2
161119,1
161121,31
161196,2
161301,30
161503,2
162127,2
162135,5
162378,28
164438,36
164745,36
164832,2
164938,14
166847,30
166883,6
166910,2
166910,67
167073,3
167147,6
168178,5
168863,69
169100,22
169466,7
169502,2
170399,7
170409,7
170426,7
171520,4
171526,4
171588,2
171707,45
171776,13
171795,2
172409,58
172540,16
172833,11
172834,28
172938,3
173045,2
173061,6
173743,2
174649,36
174656,36
174657,36
174719,45
174756,36
175090,6
175091,6
175408,15
175915,31
176007,5
176009,5
176011,5
176020,5
176025,5
176027,5
176030,5
176036,5
176250,5
179393,12
179438,4
179964,2
180590,22
180769,22
180958,71
181050,36
181054,36
181060,29
181082,21
182140,2
182452,5
182792,1
182969,5
183124,5
183672,2
183686,2
183759,2
184793,2
185064,5
185845,31
186221,22
186222,74
186260,80
186492,50
186533,28
187584,2
187584,28
188270,30
188532,30
188832,46
189122,2
189229,22
189450,14
189450,17
189459,35
189509,1
189584,5
189903,7
190190,34
190190,80
190226,36
190254,5
190890,22
191175,2
192043,11
192442,5
192482,5
192486,5
192773,2
192841,5
192863,5
193694,5
196674,6
196729,28
196731,2
196952,14
198046,14
198352,6
199473,2
199663,5
201150,36
201152,14
201528,45
202423,2
202730,2
202764,2
202905,2
203345,2
203897,5
204758,5
204906,1
204906,13
205243,36
205254,3
205278,25
205283,12
205283,16
205283,23
205283,25
205285,25
205286,25
205288,4
205288,12
205288,16
205288,23
205288,25
205290,25
205296,12
205296,25
205304,12
205304,16
205304,23
205304,25
205306,25
206018,2
206121,7
206130,36
206153,2
206153,14
206298,23
206406,5
206457,2
206483,2
207129,2
207508,2
207701,2
207731,2
207785,2
208426,22
208922,5
208993,3
209268,36
209535,36
209536,14
210024,4
210029,4
210032,4
210033,4
210038,4
210039,4
210046,4
210048,4
210049,4
210053,4
210091,2
210477,28
210896,2
210994,11
211911,86
211940,2
212178,71
212387,3
212387,4
212387,5
212387,13
212500,34
212500,54
212500,80
212654,1
212775,36
212957,36
213853,19
213854,25
214021,36
214569,4
214715,12
214842,59
215580,36
215581,36
215657,36
215658,42
215910,2
215944,2
215944,3
215984,2
216011,9
216011,10
216728,22
217161,2
217491,3
218263,2
218408,2
218422,2
218423,2
218689,5
219053,2
219157,2
219157,4
219157,117
219951,36
220447,5
220600,3
221355,36
221959,22
222088,36
222104,58
222156,4
222439,3
222769,25
222864,2
222864,46
223488,3
224268,37
225956,7
226811,5
227734,2
228314,31
229291,2
229362,2
230038,2
230300,3
230475,16
230595,2
230733,23
230805,30
231360,3
232031,2
232197,103
232274,30
233720,27
234279,2
234299,2
234349,2
234354,2
234397,2
234400,2
234401,2
234425,2
234427,2
234447,2
234450,2
234480,2
234481,2
234532,2
234540,2
234557,2
234563,2
234570,2
234575,2
234602,2
234610,2
234611,2
234670,2
234678,2
234684,2
234720,2
234753,2
234760,2
234765,2
234795,2
234836,2
234847,2
234881,2
234904,2
234908,2
234913,2
234936,2
234978,2
234981,2
234996,2
235001,2
235016,2
235039,2
235057,2
235080,2
235090,2
235112,2
235125,2
235155,2
235221,2
235223,2
235260,2
235267,2
235316,2
235329,2
235331,2
235351,2
235375,2
235385,2
235400,2
235415,2
235535,11
235574,36
235608,36
235609,36
236377,30
236428,30
236708,38
236839,2
237274,38
237634,39
237943,30
238283,36
239077,14
239087,36
239541,2
240470,5
240634,2
240708,2
241176,2
241186,2
242073,2
243462,7
243550,14
243567,4
243570,4
243572,4
243574,4
243578,4
243585,4
243620,4
244295,4
244296,4
244297,4
244298,4
244299,4
244314,2
244314,3
244314,7
244982,7
244986,3
245432,41
245476,5
245674,2
245737,6
246903,3
247692,2
247890,2
248135,21
248237,42
248324,40
248365,6
249121,5
249181,5
249786,2
250101,2
250465,13
250655,2
250697,5
250715,3
251462,5
251603,31
251818,30
251880,30
251962,30
252660,14
252903,3
252950,5
252954,3
253000,5
253065,3
253065,5
253068,10
253805,7
254370,2
254909,37
255100,5
255389,19
255417,5
256509,5
256986,5
256986,7
257603,30
257726,2
258055,5
258393,2
259660,6
259943,2
259984,5
260346,5
260917,5
260938,25
260959,2
260959,6
261022,35
261381,38
261615,3
262715,2
262979,14
263569,5
263569,11
266771,2
266929,2
267181,2
267211,2
267393,5
267641,14
268946,12
269705,5
270623,4
271745,2
271859,2
275508,46
275812,3
275967,38
276057,4
276143,12
276239,36
276491,2
276491,3
277018,55
278994,2
279053,36
279336,3
279336,5
279448,1
279488,69
279788,2
280518,2
280591,31
280696,31
281137,38
281333,2
281586,18
281695,3
281732,2
281732,3
281835,30
282108,5
282132,6
282177,2
282186,2
282776,41
282809,5
282904,2
283602,2
283632,1
284504,30
284595,31
285069,22
285428,26
285483,43
285483,81
285665,36
285734,46
285805,36
285811,36
285812,36
286931,3
287030,22
287073,2
288680,3
291998,3
292219,2
292296,7
292296,40
293773,2
294382,2
294391,2
294992,2
295089,2
295415,2
296069,23
296084,2
296791,11
297107,13
297699,55
297880,13
298245,10
298516,37
299935,36
300076,46
300173,5
302378,2
302610,36
303165,36
303281,35
303709,21
303715,2
304014,37
304207,11
304723,7
304840,5
305075,13
305438,6
305451,6
306396,6
306407,3
306613,31
306824,5
307499,3
307763,3
307896,11
307906,2
307958,36
308292,5
308426,36
308491,36
308866,37
309592,5
309619,3
309619,6
309953,2
309976,21
311530,5
311577,2
311663,5
311898,2
311898,28
313399,43
313425,3
313627,3
314072,2
314685,37
314686,37
315490,2
315659,3
316114,11
316610,15
317324,5
317401,2
318595,2
318654,3
319556,2
319556,6
319556,22
319848,2
319937,2
320120,6
320445,5
320449,5
320619,5
320689,5
321903,5
322231,1
322338,5
322364,5
322704,6
322800,2
322878,2
324626,43
324893,6
325420,2
325420,3
325555,5
325948,2
325952,2
326114,5
326832,3
327376,2
327434,3
327488,5
328095,2
328245,2
328692,2
328705,59
328918,1
328944,2
330284,36
331413,39
331456,22
332061,6
332525,15
334498,30
334713,6
334715,2
334750,2
339056,30
339550,69
339568,2
339850,2
339870,2
340139,2
340343,1
340440,2
342239,3
342306,3
342874,14
342887,14
344332,31
344538,13
344906,13
345237,5
345389,6
345528,22
345531,4
345944,2
346149,3
347579,2
349773,37
350664,7
350692,22
350743,89
350745,2
351032,2
351328,31
352421,5
352421,39
352697,19
353530,2
353554,2
353554,4
353554,101
353744,2
353993,34
354767,2
355004,64
355347,45
355562,14
355707,14
356266,30
356486,30
356786,13
357731,11
358031,30
358131,37
358848,2
359547,2
359585,3
360944,103
361478,6
362212,3
362461,2
362555,2
362637,5
362650,71
362875,2
363714,81
363948,57
364102,5
364181,28
364648,2
365536,7
365576,2
365685,13
365756,39
366164,2
366165,2
366382,2
367173,44
372288,28
372308,4
372413,37
372469,2
373689,25
373992,30
374029,11
374272,1
374465,2
374524,36
375082,2
375161,1
375681,5
375682,5
375683,5
375748,2
375911,2
376168,2
376431,5
376780,4
376780,6
376780,19
376801,6
376803,6
376948,2
377096,2
377114,2
377137,2
377146,2
377155,2
377171,2
377231,2
377308,2
377324,2
377439,2
377491,2
377505,2
377545,2
377559,2
377575,2
377638,2
377642,2
377648,2
377656,2
377676,2
377710,2
377712,2
377714,2
377766,2
377771,2
377791,2
377792,2
377793,2
377802,2
377825,2
377828,2
377830,2
377863,2
377913,2
377965,2
378808,2
378956,31
379179,2
379401,6
379405,6
380226,2
380242,4
380409,2
380861,2
380870,2
380873,2
380874,2
380885,2
380887,2
380914,2
380923,2
380928,2
380936,2
380938,2
380946,2
380946,5
380957,2
380959,2
380987,2
380988,2
381020,2
381067,2
381073,2
381078,2
381101,2
381108,2
381149,2
381157,2
381160,2
381168,2
381177,2
381186,2
381187,2
381641,7
381738,4
381748,5
381788,5
382189,5
382274,5
382280,5
382282,5
382283,5
382284,5
382470,14
382979,7
384166,5
384167,5
384169,5
384170,5
384172,5
384177,5
384186,5
384189,5
384193,5
384200,5
384214,5
384218,5
384223,5
384224,5
384228,5
384229,5
384233,5
384234,5
384237,5
384238,5
384243,5
384341,2
384359,2
384409,5
384740,6
384741,6
384744,6
384870,4
384871,4
385108,2
385143,2
385265,2
385270,2
385271,2
385272,2
385311,59
385318,2
386448,11
387076,37
387146,2
387455,2
387743,11
388682,2
388689,2
389999,74
390443,15
392143,2
392463,2
392505,2
393208,15
393272,28
394365,2
394505,2
394549,7
395776,19
396168,42
399613,46
400743,37
400901,37
401030,19
412962,2
413580,81
413707,2
413910,30
413950,10
414069,15
414135,3
414149,1
414333,2
414656,4
422773,2
423602,3
423774,2
424040,2
424077,2
424420,2
424434,6
424434,7
424739,5
424764,2
424858,2
425179,5
425182,2
425279,39
425401,3
426474,2
427127,2
428341,2
428482,22
430016,15
430057,1
430059,1
430060,1
430061,1
430062,1
430063,1
430064,1
430066,1
430067,1
430070,1
430071,1
430072,1
430087,5
430207,2
430949,2
431182,38
432183,2
436639,5
436749,2
438286,3
438449,30
440610,28
440620,2
440620,15
440922,2
441049,2
441049,31
441157,39
441177,5
441532,5
441996,15
442386,2
442588,36
442668,1
442698,2
443094,2
443288,2
443291,2
443291,3
443291,5
443291,6
443291,66
443756,7
443891,2
444056,2
445631,36
445803,37
445856,28
446123,28
448671,2
450040,34
450051,2
450051,3
450299,38
450438,69
450477,10
450878,2
450943,31
451340,3
453796,30
454317,42
454505,31
455253,5
455267,5
455274,5
455278,5
455282,5
455284,5
455287,5
455293,5
455294,5
455295,5
455301,5
455302,5
455305,5
455309,5
455701,2
455880,2
456613,2
456699,8
456701,16
460247,4
460322,23
460492,2
460840,4
460840,12
460840,16
460840,23
460840,25
460859,30
460944,36
461195,67
461344,2
461403,5
461542,50
462067,3
463667,22
463841,4
463841,6
463841,7
464143,4
464147,4
464152,4
464155,4
464158,4
464160,4
464381,4
464450,10
464644,4
465071,4
465071,26
465078,4
465078,26
465080,4
465080,26
465082,4
465082,26
465084,4
465084,26
465085,4
465085,26
465088,4
465088,26
465093,4
465152,4
465695,4
465947,4
466342,69
466422,5
466442,2
466468,2
466684,30
468201,12
468336,7
469456,2
469626,2
470551,5
470555,5
470578,5
470580,5
477604,19
478494,10
478625,13
478676,105
478936,10
479017,10
480555,10
481994,19
482893,19
485703,2
485763,2
485763,4
485763,38
485777,5
485781,5
485872,2
485917,5
486139,2
486223,5
486565,2
486689,7
487621,30
487671,2
487719,7
488128,10
488603,2
488747,30
489204,2
489204,30
489220,12
489311,3
490268,3
490363,11
490727,2
490727,28
490727,59
490842,2
490878,3
490943,4
490947,2
490949,2
490953,2
490955,2
490956,2
490957,2
491276,2
491519,2
491605,2
491769,14
492124,3
492140,3
493486,30
493488,30
493816,30
494275,2
494275,3
494336,3
494795,14
494796,14
494805,14
497220,4
497220,12
497220,16
497220,23
497220,25
497280,19
497382,25
497383,25
497384,25
497672,12
497778,4
497805,36
497971,5
497971,7
498786,30
499037,37
499766,4
499766,26
500057,4
500065,4
500116,4
500118,4
500265,4
500266,4
500642,4
500644,4
500646,4
500647,4
500648,4
501012,4
501145,4
501775,4
501922,4
501924,4
501926,4
501995,4
502097,4
502503,4
503460,36
503471,2
503509,5
503513,36
503514,36
503595,5
504079,39
504284,13
504312,14
504396,46
504456,50
505060,5
505060,7
505067,2
505918,2
507096,5
507798,7
507810,5
507842,26
508049,2
508113,11
508675,25
508735,12
508790,23
508824,12
508847,23
508880,2
509053,5
509587,14
509604,14
509853,42
509956,4
509957,4
511087,3
511440,14
511462,14
511540,2
511974,30
512132,5
512816,5
513051,34
513393,2
513652,3
513652,5
514006,2
514084,36
514119,5
514389,7
514546,4
514561,4
521555,4
521556,4
521559,4
521582,4
521643,4
521644,4
521645,4
521645,26
522037,4
522150,4
522449,4
522675,4
522677,4
522678,4
522684,4
522685,4
522686,4
522688,4
522689,4
523092,4
524003,4
524051,26
524719,4
524722,4
524723,4
524724,4
524725,4
524727,4
524733,4
524735,4
524753,4
526035,4
526035,6
527644,36
527887,30
528460,36
528573,36
529140,2
531095,3
531095,5
531989,5
532059,3
532059,7
532451,7
532451,23
533249,3
533492,2
533783,5
533784,2
533787,5
533788,2
533792,2
534948,36
534956,2
535167,2
535500,2
536554,46
536556,6
536556,19
536692,5
536901,3
537028,5
537803,45
537850,2
537850,5
537850,7
539338,14
540737,2
540769,6
541346,22
541365,69
541443,37
541720,14
541794,11
541858,2
541885,113
541899,2
541946,2
